word,confidence,bbox
are,95.85846710205078,"393,2223,447,2244"
all,92.28878021240234,"474,2223,516,2245"
right“if,43.37370300292969,"544,2223,680,2248"
you,96.91117858886719,"704,2229,767,2249"
wet,87.30516052246094,"17,2247,73,2274"
the,96.13421630859375,"91,2246,143,2269"
right,92.787750244140625,"163,2247,246,2273"
kind:.most,8.380622863769531,"268,2248,459,2277"
people,96.49288177490234,"480,2250,586,2276"
can’t,95.104095458984375,"608,2252,693,2276"
tell,95.68282318115234,"713,2250,767,2275"
them,94.6019058227539,"17,2273,103,2297"
from,96.30574035644531,"125,2275,206,2297"
the,96.42781829833984,"227,2276,279,2298"
reat,76.234161376953125,"298,2276,364,2301"
ones.,95.91365051269531,"383,2281,465,2299"
They,92.06200408935547,"489,2276,576,2300"
don’t,92.892364501953125,"594,2278,680,2302"
cost.,51.44390106201172,"698,2280,767,2302"
as,58.98785400390625,"0,2307,51,2323"
much,95.59257507324219,"70,2302,162,2326"
as,96.6846694946289,"181,2308,216,2325"
the,96.14512634277344,"234,2304,288,2326"
cuff,94.96593475341797,"305,2304,371,2327"
buttons,95.34326171875,"387,2304,516,2327"
you,83.47785949707031,"534,2310,595,2329"
buy.”,0,"613,2306,707,2331"
|,42.434104919433594,"780,2300,784,2337"
|,60.40312194824219,"0,2320,5,2372"
"“Oh,",96.38272857666016,"48,2330,122,2356"
ja!,70.02912139892578,"145,2330,190,2357"
Iff,85.58196258544922,"212,2331,254,2354"
I,15.782333374023438,"280,2331,288,2359"
could.,94.28311920166016,"310,2332,400,2361"
buy,95.90879821777344,"418,2332,482,2359"
me,66.32920837402344,"500,2338,554,2361"
‘ein,66.32920837402344,"564,2334,619,2357"
elvetric,84.2561264038086,"641,2336,766,2359"
‘light,91.86308288574219,"6,2358,97,2383"
to,96.21580505371094,"121,2360,152,2381"
carry,95.91223907470703,"176,2361,273,2386"
mit,87.32697296142578,"291,2360,352,2386"
the,69.134490966796875,"371,2356,420,2383"
und,69.84187316894531,"442,2362,502,2389"
